Price,Car,madeIn,status,carType,Km,carColor,carSeat,engine,gear,Wheeldrive
685000000,Toyota Corolla altis 1.8G AT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,15,Đen,5,Xăng	1.8 L,Số tự động,FWD - Dẫn động cầu trước
618000000,Toyota Innova 2.0E - 2018,Lắp ráp trong nước,Xe đã dùng,Crossover,0,Bạc,7,Xăng	2.0 L,Số tay,RFD - Dẫn động cầu sau
2800000000,Lexus RX 350 - 2018,Nhập khẩu,Xe đã dùng,SUV,8,Đỏ,5,Xăng	3.5 L,Số tự động,AWD - 4 bánh toàn thời gian
1450000000,Mercedes Benz C class C250 Exclusive - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,2,Đen,5,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
990000000,Kia Sedona Platinum G - 2018,Lắp ráp trong nước,Xe đã dùng,Van/Minivan,30,Đen,7,Xăng	3.3 L,Số tự động,FWD - Dẫn động cầu trước
760000000,Ford Ranger Wildtrak 2.0L 4x4 AT - 2018,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,30,Cam,5,Dầu	2.0 L,Số tự động,4WD - Dẫn động 4 bánh
490000000,Hyundai Accent 1.4 ATH - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,18,Đỏ,5,Xăng	1.4 L,Số tự động,FWD - Dẫn động cầu trước
475000000,Mazda 2 1.5 AT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,20,Xanh,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
520000000,Honda City 1.5TOP - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,20,Xanh,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
600000000,Mazda 3 1.5 AT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,12,Xanh,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
650000000,Toyota Corolla altis 1.8G AT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,32,Bạc,5,Xăng	1.8 L,Số tự động,FWD - Dẫn động cầu trước
445000000,Isuzu QKR 270 - 2018,Lắp ráp trong nước,Xe đã dùng,Truck,35,Trắng,3,Dầu,Số tay,RFD - Dẫn động cầu sau
138000000,Kenbo 990kg - 2018,Lắp ráp trong nước,Xe đã dùng,Truck,0,Xanh,3,Dầu,Số tay,RFD - Dẫn động cầu sau
820000000,Honda CRV E - 2018,Nhập khẩu,Xe đã dùng,SUV,32,Đỏ,7,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
299000000,Hyundai i10 Grand 1.2 MT - 2018,Lắp ráp trong nước,Xe đã dùng,Hatchback,18,Trắng,5,Xăng	1.25 L,Số tay,FWD - Dẫn động cầu trước
745000000,Mazda 6 2.0L - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,24,Đen,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
720000000,Toyota Innova 2.0G - 2018,Lắp ráp trong nước,Xe đã dùng,Crossover,44,Đồng,8,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
288000000,Toyota Wigo 1.2G MT - 2018,Nhập khẩu,Xe đã dùng,Hatchback,50,Trắng,5,Xăng	1.2 L,Số tay,FWD - Dẫn động cầu trước
699000000,Kia Optima 2.0 ATH - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,50,Trắng,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
460000000,Toyota Vios 1.5E CVT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,40,Vàng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
435000000,Toyota Vios 1.5E MT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,16,Trắng,5,Xăng	1.5 L,Số tay,FWD - Dẫn động cầu trước
585000000,Mazda 3 1.5 - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,15,Bạc,5,Xăng,Số tự động,FWD - Dẫn động cầu trước
490000000,Hyundai Accent 1.4 ATH - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Trắng,5,Xăng	1.4 L,Số tự động,FWD - Dẫn động cầu trước
5800000000,Toyota Land Cruiser VX 4.5 V8 Excalibur - 2018,Nhập khẩu,Xe đã dùng,SUV,24,Đen,8,Dầu	4.5 L,Số tự động,AWD - 4 bánh toàn thời gian
585000000,Mazda 3 1.5 AT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,50,Trắng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
492000000,Honda Jazz V - 2018,Nhập khẩu,Xe đã dùng,Hatchback,15,Trắng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
453000000,Toyota Vios 1.5G - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Bạc,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
2200000000,Audi Q5 2.0 AT - 2018,Nhập khẩu,Xe đã dùng,SUV,13,Đen,5,Xăng	2.0 L,Số tự động,AWD - 4 bánh toàn thời gian
273000000,Chevrolet Aveo LT 1.4 MT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Bạc,5,Xăng	1.4 L,Số tay,FWD - Dẫn động cầu trước
618000000,Mazda 3 1.5 AT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Trắng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
292000000,teraco - 2018,Lắp ráp trong nước,Xe đã dùng,Truck,0,Trắng,3,Dầu,Số tay,RFD - Dẫn động cầu sau
405000000,Toyota Vios 1.5E MT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,60,Trắng,5,Xăng	1.5 L,Số tay,FWD - Dẫn động cầu trước
388000000,Toyota Vios 1.5E - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Trắng,5,Xăng	1.5 L,Số tay,FWD - Dẫn động cầu trước
240000000,Suzuki Super Carry Van Blind Van - 2018,Lắp ráp trong nước,Xe đã dùng,Van/Minivan,24,Trắng,2,Xăng	1.0 L,Số tay,RFD - Dẫn động cầu sau
730000000,Hyundai Tucson 2.0 AT - 2018,Lắp ráp trong nước,Xe đã dùng,Crossover,40,Trắng,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
370000000,Isuzu QKR - 2018,Lắp ráp trong nước,Xe đã dùng,Truck,0,Trắng,3,Dầu,Số tay,RFD - Dẫn động cầu sau
530000000,Ford Transit SVP - 2018,Lắp ráp trong nước,Xe đã dùng,Van/Minivan,45,Bạc,16,Dầu	2.4 L,Số tay,RFD - Dẫn động cầu sau
413000000,Toyota Vios 1.5E - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Trắng,5,Xăng	1.5 L,Số tay,FWD - Dẫn động cầu trước
365000000,Kia Morning S AT - 2018,Lắp ráp trong nước,Xe đã dùng,Hatchback,17,Đỏ,5,Xăng	1.25 L,Số tự động,FWD - Dẫn động cầu trước
605000000,Nissan Navara VL 2.5 AT 4WD - 2018,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,42,Xanh,5,Dầu	2.5 L,Số tự động,4WD - Dẫn động 4 bánh
505000000,Toyota Vios 1.5G - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,38,Đỏ,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
302000000,Hyundai i10 Grand 1.2 MT Base - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Trắng,5,Xăng	1.25 L,Số tay,FWD - Dẫn động cầu trước
335000000,Kia Morning Si AT - 2018,Lắp ráp trong nước,Xe đã dùng,Hatchback,1,Trắng,5,Xăng	1.25 L,Số tự động,FWD - Dẫn động cầu trước
635000000,Hyundai eMighty 110S thùng bạt - 2018,Lắp ráp trong nước,Xe đã dùng,Truck,35,Xanh,2,Dầu,Số tay,RFD - Dẫn động cầu sau
768000000,Ford Ranger Wildtrak 2.0L 4x4 AT - 2018,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,0,Trắng,5,Dầu	2.0 L,Số tự động,4WD - Dẫn động 4 bánh
658000000,Honda Civic 1.8 E - 2018,Nhập khẩu,Xe đã dùng,Sedan,0,Bạc,5,Xăng	1.8 L,Số tự động,FWD - Dẫn động cầu trước
520000000,Ford Transit SVP - 2018,Lắp ráp trong nước,Xe đã dùng,Van/Minivan,75,Bạc,16,Dầu	2.4 L,Số tay,RFD - Dẫn động cầu sau
558000000,Toyota Innova 2.0E - 2018,Lắp ráp trong nước,Xe đã dùng,Crossover,110,Xám,8,Xăng	2.0 L,Số tay,RFD - Dẫn động cầu sau
513000000,Honda City 1.5TOP - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Bạc,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
538000000,Mazda 3 1.5 AT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Xanh,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
600000000,Mazda 3 1.5 AT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,65,Trắng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
950000000,Kia Sedona 2.2L DATH - 2018,Lắp ráp trong nước,Xe đã dùng,Van/Minivan,54,Trắng,7,Dầu	2.2 L,Số tự động,FWD - Dẫn động cầu trước
548000000,Zotye Z8 2.0 AT - 2018,Nhập khẩu,Xe đã dùng,SUV,0,Trắng,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
595000000,Toyota Yaris 1.5G - 2018,Nhập khẩu,Xe đã dùng,Hatchback,0,Đỏ,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
966000000,Toyota Camry 2.5Q - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Trắng,5,Xăng	2.5 L,Số tự động,FWD - Dẫn động cầu trước
1348000000,Mercedes Benz C class C200 - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,8,Trắng,5,Hybrid	1.5 L,Số tự động,RFD - Dẫn động cầu sau
538000000,Kia Cerato 1.6 AT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Đen,5,Xăng	1.6 L,Số tự động,FWD - Dẫn động cầu trước
300000000,Hyundai i10 Grand 1.2 MT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Bạc,5,Xăng	1.25 L,Số tay,FWD - Dẫn động cầu trước
443000000,Kia Cerato 1.6 MT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Trắng,5,Xăng	1.6 L,Số tay,FWD - Dẫn động cầu trước
918000000,Ford Everest Trend 2.0L 4x2 AT - 2018,Nhập khẩu,Xe đã dùng,SUV,57,Trắng,7,Dầu	2.0 L,Số tự động,RFD - Dẫn động cầu sau
318000000,Hyundai i10 Grand 1.2 MT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Trắng,5,Xăng	1.25 L,Số tay,FWD - Dẫn động cầu trước
428000000,Toyota Vios 1.5E MT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,38,Vàng,5,Xăng	1.5 L,Số tay,FWD - Dẫn động cầu trước
468000000,Honda City 1.5 - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Trắng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
630000000,Chevrolet Colorado Storm 2.5L 4x4 AT - 2018,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,32,Đen,5,Dầu	2.5 L,Số tự động,4WD - Dẫn động 4 bánh
288000000,Hyundai i10 Grand 1.0 MT - 2018,Lắp ráp trong nước,Xe đã dùng,Hatchback,0,Trắng,5,Xăng	1.0 L,Số tay,FWD - Dẫn động cầu trước
618000000,Mazda 3 1.5 AT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,31,Xanh,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
193000000,Trường giang - 2018,Lắp ráp trong nước,Xe đã dùng,Truck,0,Ghi,3,Xăng,Số tay,RFD - Dẫn động cầu sau
448000000,Toyota Vios 1.5E CVT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,42,Trắng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
910000000,Honda CRV L - 2018,Nhập khẩu,Xe đã dùng,SUV,20,Trắng,7,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
565000000,Ford EcoSport Titanium 1.5L AT - 2018,Lắp ráp trong nước,Xe đã dùng,SUV,17,Đỏ,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
385000000,Hyundai Accent 1.4 MT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,28,Bạc,5,Xăng	1.4 L,Số tay,FWD - Dẫn động cầu trước
695000000,Ford Ranger Wildtrak 2.0L 4x2 AT - 2018,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,5,Trắng,5,Dầu	2.0 L,Số tự động,RFD - Dẫn động cầu sau
285000000,Hyundai i10 Grand 1.2 MT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,67,Bạc,5,Xăng	1.25 L,Số tay,FWD - Dẫn động cầu trước
420000000,Hyundai Accent 1.4 MT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,24,Bạc,5,Xăng	1.4 L,Số tay,FWD - Dẫn động cầu trước
798000000,Mazda CX5 2.5 AT AWD - 2018,Lắp ráp trong nước,Xe đã dùng,SUV,13,Xanh,5,Xăng	2.5 L,Số tự động,AWD - 4 bánh toàn thời gian
598000000,Mazda 3 1.5 AT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Trắng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
620000000,Toyota Innova 2.0E - 2018,Lắp ráp trong nước,Xe đã dùng,Crossover,120,Trắng,8,Xăng	2.0 L,Số tay,RFD - Dẫn động cầu sau
253000000,Kia Morning EX - 2018,Lắp ráp trong nước,Xe đã dùng,Hatchback,0,Trắng,5,Xăng	1.25 L,Số tay,FWD - Dẫn động cầu trước
510000000,Toyota Avanza 1.5 AT - 2018,Nhập khẩu,Xe đã dùng,Crossover,34,Đen,7,Xăng	1.5 L,Số tự động,RFD - Dẫn động cầu sau
185000000,Chevrolet Spark Duo Van 1.2 MT - 2018,Lắp ráp trong nước,Xe đã dùng,Van/Minivan,300,Đỏ,2,Xăng	1.2 L,Số tay,FWD - Dẫn động cầu trước
448000000,Kia Cerato 1.6 MT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,50,Đỏ,5,Xăng	1.6 L,Số tay,FWD - Dẫn động cầu trước
328000000,Hyundai i10 Grand 1.2 MT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,35,Đỏ,5,Xăng	1.25 L,Số tay,FWD - Dẫn động cầu trước
338000000,Hyundai Porter H150 - 2018,Lắp ráp trong nước,Xe đã dùng,Truck,21,Xanh,3,Dầu,Số tay,RFD - Dẫn động cầu sau
1359000000,Mercedes Benz C class C200 - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,17,Đen,5,Hybrid	1.5 L,Số tự động,RFD - Dẫn động cầu sau
980000000,Ford Everest Titanium 2.0L 4x2 AT - 2018,Nhập khẩu,Xe đã dùng,SUV,70,Đỏ,7,Dầu	2.0 L,Số tự động,RFD - Dẫn động cầu sau
609000000,Ford Ranger XLS 2.2L 4x2 AT - 2018,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,35,Trắng,5,Dầu	2.2 L,Số tự động,RFD - Dẫn động cầu sau
485000000,Toyota Vios 1.5E CVT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,62,Cát,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
585000000,Hyundai Elantra 1.6 AT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,130,Bạc,5,Xăng	1.6 L,Số tự động,FWD - Dẫn động cầu trước
180000000,Thaco Towner - 2018,Lắp ráp trong nước,Xe đã dùng,Truck,6,Trắng,3,Xăng,Số tay,RFD - Dẫn động cầu sau
3740000000,Lexus RX 350L - 2018,Nhập khẩu,Xe đã dùng,SUV,13,Xanh,7,Xăng	3.5 L,Số tự động,AWD - 4 bánh toàn thời gian
295000000,Hyundai i10 Grand 1.2 MT - 2018,Lắp ráp trong nước,Xe đã dùng,Hatchback,55,Đỏ,5,Xăng	1.25 L,Số tay,FWD - Dẫn động cầu trước
669000000,Honda Civic 1.8 E - 2018,Nhập khẩu,Xe đã dùng,Sedan,50,Xanh,5,Xăng	1.8 L,Số tự động,FWD - Dẫn động cầu trước
580000000,Mazda 3 1.5 AT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,180,Xanh,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
355000000,Hyundai i10 Grand 1.2 AT - 2018,Lắp ráp trong nước,Xe đã dùng,Hatchback,31,Đỏ,5,Xăng	1.25 L,Số tự động,FWD - Dẫn động cầu trước
148000000,kenbo - 2018,Lắp ráp trong nước,Xe đã dùng,Van/Minivan,0,Trắng,3,Xăng,Số tay,RFD - Dẫn động cầu sau
670000000,Mazda 3 2.0 AT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,58,Trắng,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
485000000,Ford EcoSport Titanium 1.5L AT - 2018,Lắp ráp trong nước,Xe đã dùng,SUV,2,Cam,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
1259000000,Mercedes Benz C class C200 - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Trắng,5,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
348000000,Kia Morning Si AT - 2018,Lắp ráp trong nước,Xe đã dùng,Hatchback,32,Đỏ,5,Xăng	1.25 L,Số tự động,FWD - Dẫn động cầu trước
238000000,Kia Morning EX - 2018,Lắp ráp trong nước,Xe đã dùng,Hatchback,0,Ghi,5,Xăng	1.25 L,Số tay,FWD - Dẫn động cầu trước
412000000,Toyota Avanza 1.3 MT - 2018,Nhập khẩu,Xe đã dùng,Crossover,0,Bạc,7,Xăng	1.3 L,Số tay,RFD - Dẫn động cầu sau
530000000,Ford EcoSport Titanium 1.5L AT - 2018,Lắp ráp trong nước,Xe đã dùng,SUV,55,Đồng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
700000000,Toyota Innova 2.0G - 2018,Lắp ráp trong nước,Xe đã dùng,Crossover,70,Bạc,8,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
595000000,Mazda 3 1.5 AT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,28,Trắng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
358000000,Hyundai i10 Grand 1.2 AT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,24,Trắng,5,Xăng	1.25 L,Số tự động,FWD - Dẫn động cầu trước
368000000,Hyundai i10 Grand 1.2 AT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,14,Nâu,5,Xăng	1.25 L,Số tự động,FWD - Dẫn động cầu trước
332000000,Kia Morning Si AT - 2018,Lắp ráp trong nước,Xe đã dùng,Hatchback,18,Đỏ,5,Xăng	1.25 L,Số tự động,FWD - Dẫn động cầu trước
440000000,Toyota Avanza 1.3 MT - 2018,Nhập khẩu,Xe đã dùng,Crossover,65,Bạc,7,Xăng	1.3 L,Số tay,RFD - Dẫn động cầu sau
350000000,Kia Morning S AT - 2018,Lắp ráp trong nước,Xe đã dùng,Hatchback,0,Đỏ,5,Xăng	1.25 L,Số tự động,FWD - Dẫn động cầu trước
720000000,Toyota Innova 2.0G - 2018,Lắp ráp trong nước,Xe đã dùng,Crossover,30,Đồng,8,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
799000000,Mazda CX5 2.0 AT - 2018,Lắp ráp trong nước,Xe đã dùng,SUV,38,Trắng,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
550000000,Honda City 1.5TOP - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,8,Đỏ,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
272000000,Hyundai i10 Grand 1.0 MT Base - 2018,Lắp ráp trong nước,Xe đã dùng,Hatchback,50,Trắng,5,Xăng	1.0 L,Số tay,FWD - Dẫn động cầu trước
515000000,Honda City 1.5 - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,45,Xanh,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
552000000,Kia Cerato 2.0 AT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Đỏ,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
780000000,Mazda CX5 2.0 AT - 2018,Lắp ráp trong nước,Xe đã dùng,SUV,5,Đỏ,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
845000000,Mazda CX5 2.5 AT AWD - 2018,Lắp ráp trong nước,Xe đã dùng,SUV,21,Trắng,5,Xăng	2.5 L,Số tự động,AWD - 4 bánh toàn thời gian
748000000,Mazda 6 2.0L Premium - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Trắng,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
1100000000,Ford Ranger Raptor 2.0L 4x4 AT - 2018,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,250,Xanh,5,Dầu	2.0 L,Số tự động,4WD - Dẫn động 4 bánh
3420000000,Lexus RX 350 - 2018,Nhập khẩu,Xe đã dùng,SUV,47,Vàng,5,Xăng	3.5 L,Số tự động,AWD - 4 bánh toàn thời gian
1200000000,Isuzu Samco - 2018,Lắp ráp trong nước,Xe đã dùng,Van/Minivan,50,Xanh,33,Dầu,Số tay,RFD - Dẫn động cầu sau
1400000000,Hyundai Solati Limousine - 2018,Lắp ráp trong nước,Xe đã dùng,Van/Minivan,0,Đen,10,Dầu	2.5 L,Số tay,RFD - Dẫn động cầu sau
510000000,Honda City 1.5 - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,20,Nâu,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
770000000,Mazda CX5 2.0 AT - 2018,Lắp ráp trong nước,Xe đã dùng,SUV,17,Trắng,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
639000000,Mazda BT50 2.2L 4x2 ATH - 2018,Nhập khẩu,Xe mới,Bán tải / Pickup,0,Đen,5,Dầu	2.2 L,Số tự động,RFD - Dẫn động cầu sau
950000000,Honda CRV L - 2018,Nhập khẩu,Xe đã dùng,SUV,17,Trắng,7,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
455000000,Kia Cerato 1.6 MT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,37,Trắng,5,Xăng	1.6 L,Số tay,FWD - Dẫn động cầu trước
435000000,Chevrolet Colorado LT 2.5L 4x2 MT - 2018,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,58,Nâu,5,Dầu	2.5 L,Số tay,RFD - Dẫn động cầu sau
410000000,Nissan Sunny XV Premium S - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,21,Trắng,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
298000000,Hyundai i10 Grand 1.2 MT - 2018,Lắp ráp trong nước,Xe đã dùng,Hatchback,29,Bạc,5,Xăng	1.25 L,Số tay,FWD - Dẫn động cầu trước
1500000000,Mercedes Benz GLC 200 - 2018,Lắp ráp trong nước,Xe đã dùng,SUV,48,Xanh,5,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
450000000,Toyota Vios 1.5G - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,62,Bạc,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
138000000,kenbo - 2018,Lắp ráp trong nước,Xe đã dùng,Van/Minivan,0,Trắng,2,Xăng,Số tay,RFD - Dẫn động cầu sau
408000000,Toyota Vios 1.5E MT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Ghi,5,Xăng	1.5 L,Số tay,FWD - Dẫn động cầu trước
790000000,Ford Ranger Wildtrak 2.0L 4x4 AT - 2018,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,40,Trắng,5,Dầu	2.0 L,Số tự động,4WD - Dẫn động 4 bánh
663000000,Toyota Corolla altis 1.8G AT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,0,Trắng,5,Xăng	1.8 L,Số tự động,FWD - Dẫn động cầu trước
660000000,Honda Civic 1.8 E - 2018,Nhập khẩu,Xe đã dùng,Sedan,15,Bạc,5,Xăng	1.8 L,Số tự động,FWD - Dẫn động cầu trước
810000000,Mazda CX5 2.0 AT - 2018,Lắp ráp trong nước,Xe đã dùng,SUV,40,Trắng,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
769000000,Ford Ranger Wildtrak 3.2L 4x4 AT - 2018,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,40,Trắng,5,Dầu	3.2 L,Số tự động,4WD - Dẫn động 4 bánh
399000000,Toyota Vios 1.5E - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,12,Bạc,5,Xăng	1.5 L,Số tay,FWD - Dẫn động cầu trước
299000000,Hyundai i10 Grand 1.2 MT Base - 2018,Lắp ráp trong nước,Xe đã dùng,Hatchback,0,Nâu,5,Xăng	1.25 L,Số tay,FWD - Dẫn động cầu trước
560000000,Ford Transit Standard MID - 2018,Lắp ráp trong nước,Xe đã dùng,Van/Minivan,92,Bạc,16,Dầu	2.4 L,Số tay,RFD - Dẫn động cầu sau
280000000,Chevrolet Aveo LT 1.4 MT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,45,Trắng,5,Xăng	1.4 L,Số tay,FWD - Dẫn động cầu trước
1750000000,Mercedes Benz GLC 250 4Matic - 2018,Lắp ráp trong nước,Xe đã dùng,SUV,16,Đỏ,5,Xăng	2.0 L,Số tự động,AWD - 4 bánh toàn thời gian
555000000,Kia Cerato 1.6 AT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,32,Đỏ,5,Xăng	1.6 L,Số tự động,FWD - Dẫn động cầu trước
509000000,Toyota Vios 1.5G - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,18,Đen,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
2525000000,BMW 5 Series 530i Luxury Line - 2018,Nhập khẩu,Xe đã dùng,Sedan,10,Nâu,5,Xăng	2.0 L,Số tự động,RFD - Dẫn động cầu sau
755000000,Hyundai Tucson 2.0 ATH - 2018,Lắp ráp trong nước,Xe đã dùng,Crossover,23,Nâu,5,Xăng	2.0 L,Số tự động,FWD - Dẫn động cầu trước
848000000,Mitsubishi Pajero Sport 3.0G 4x2 AT Premium - 2018,Nhập khẩu,Xe đã dùng,SUV,0,Đen,7,Xăng	3.0 L,Số tự động,RFD - Dẫn động cầu sau
499000000,Toyota Vios 1.5G - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,36,Cát,5,Xăng	1.5 L,Số tự động,FWD - Dẫn động cầu trước
898000000,Peugeot 3008 1.6 AT FL - 2018,Lắp ráp trong nước,Xe đã dùng,Crossover,0,Đen,5,Xăng	1.6 L,Số tự động,FWD - Dẫn động cầu trước
398000000,Hyundai Accent 1.4 MT - 2018,Lắp ráp trong nước,Xe đã dùng,Sedan,37,Nâu,5,Xăng	1.4 L,Số tay,FWD - Dẫn động cầu trước
158000000,dongben - 2018,Lắp ráp trong nước,Xe đã dùng,Van/Minivan,0,Bạc,2,Xăng,Số tay,RFD - Dẫn động cầu sau
356000000,Thaco Frontier - 2018,Lắp ráp trong nước,Xe đã dùng,Truck,0,Xanh,3,Dầu,Số tay,RFD - Dẫn động cầu sau
